86.116781;55.335492
79.901011;55.876427
86.409119;53.593361
85.279779;56.566278
79.786809;52.654771
79.303942;52.606059
85.013255;56.124278
82.709756;52.467479
82.670398;56.718227
79.234749;53.428697
82.478469;56.689904
85.578465;54.42551
84.419801;55.271239
81.53485;56.563024
86.723949;56.603238
83.488883;54.586206
78.922122;55.412166
85.390963;57.268014
85.066767;55.345505
86.079156;53.946318
84.373952;55.36381
83.904772;55.908575
78.930642;53.019332
82.318129;56.95904
80.720664;55.568216
79.554742;57.537695
83.995616;56.205619
80.900724;54.510456
83.703538;55.042932
80.454753;57.460247
81.173395;54.87956
85.886722;52.243859
86.601926;53.543679
86.385002;53.808856
84.54409;53.237994
80.988488;53.650258
79.948704;52.659721
83.078188;57.632343
83.896977;52.185447
84.784336;53.133152
79.006654;55.080702
80.064804;56.586179
85.713169;57.135623
79.542127;54.452255
86.418841;55.199068
84.605307;53.49797
86.245074;57.232961
83.675914;53.266687
80.57264;56.568712
80.234346;53.341122
79.289425;54.810937
86.38948;55.704433
85.082729;54.463958
80.046525;55.905307
87.046369;57.176564
82.394058;56.623366
81.611842;55.19807
82.972385;57.192911
84.028575;52.696666
79.642101;54.240491
85.409654;57.089764
85.711041;54.32045
84.429452;54.640519
79.787309;54.292228
83.02712;55.755744
82.261091;52.730962
83.443799;52.771024
79.258605;54.279551
79.877752;55.423935
84.997827;56.401077
80.386261;52.960475
86.357295;53.33758
84.096062;53.31887
86.795093;53.930523
79.98931;54.899715
85.294519;55.819776
84.451217;57.24421
80.942931;56.033754
84.681351;56.623421
83.849136;54.001873
81.914778;55.195708
79.062522;53.155849
85.828856;56.835022
86.808284;55.43181
84.508708;57.447776
85.906731;52.356681
84.12977;57.655059
83.824459;56.303825
85.019968;56.84776
84.991647;54.011268
79.955033;52.591801
81.140498;54.780967
79.24229;55.71621
83.213919;53.362488
81.296404;52.465801
86.102501;54.753405
86.071397;55.142798
83.938715;53.86168
81.707513;55.291604
84.368082;56.385149
85.629773;52.814895
86.570874;57.394738
80.618905;57.363189
80.229551;54.138231
81.907037;54.075276
80.011632;56.314544
87.154502;55.306692
85.670557;54.564476
83.713123;56.547114
81.448147;54.161571
83.930244;56.271885
81.884262;56.409308
84.653303;52.89582
79.913744;52.665305
80.973995;53.472843
82.452019;54.110561
80.498881;56.847268
79.632463;53.967442
86.673521;53.632734
86.808826;54.061378
84.760949;54.688153
86.787106;53.629565
84.78541;57.090873
79.53776;55.706676
83.519232;55.513103
79.277931;57.427932
86.222533;53.456715
80.981137;57.661473
79.177699;56.235143
84.956576;55.499581
86.832967;56.059368
83.070181;57.528553
81.114747;56.064241
86.045303;55.541032
86.678052;54.170283
81.115645;56.488664
80.705625;52.945588
81.227505;55.373288
81.540575;57.041541
79.605904;55.418407
86.309824;56.422559
78.810415;55.831958
82.192699;53.524443
86.132767;56.230706
81.650754;53.865662
84.663173;57.362502
83.937639;57.372585
80.545011;57.369672
81.974616;53.970848
81.421088;57.280115
80.191935;57.116977
84.315012;54.94195
81.958199;56.494922
85.502799;55.265381
82.926729;54.86328
86.441665;56.478547
84.688176;55.095902
83.071328;57.350738
84.585557;56.146801
86.994817;55.109049
81.062638;53.733849
84.472779;57.182906
82.615437;57.599354
87.205725;55.872337
85.648582;53.098833
83.932194;52.739965
79.516078;55.577086
84.866627;53.252034
81.014437;56.407841
84.708426;52.79201
81.380773;56.953532
81.843259;56.142304
83.336282;52.254943
86.629099;53.270433
81.800633;57.575611
80.461372;53.934941
86.854647;52.347853
82.450126;56.835391
80.470307;55.80662
79.403871;55.514899
86.698244;56.237713
80.853445;54.368379
84.239997;52.392079
82.052898;52.526809
84.17993;55.806168
83.505344;57.124755
84.775725;53.179129
85.353288;57.059871
79.352788;57.308754
82.445694;52.698477
83.875011;54.58835
80.141449;52.935976
83.540407;53.21383
82.69764;55.693627
84.042628;54.749339
84.770158;56.45013
85.052299;53.375538
84.356742;56.400872
79.579903;53.96008
83.071833;54.525513
80.298513;53.576952
81.907805;53.457661
80.604536;52.430409
83.463932;56.591085
84.902445;54.605908
84.832274;55.140361
79.173552;56.945552
83.492607;52.720522
82.115665;56.93614
82.346136;57.175033
85.068097;52.492746
85.355037;56.285857
83.724079;56.723921
83.036224;56.506056
85.369604;55.488393
81.233616;57.361451
84.902188;54.119675
85.767084;53.639242
81.843779;52.468154
84.246999;57.370214
79.338058;53.518248
85.406351;57.711099
82.786651;52.541984
80.888981;52.89265
79.416381;55.783843
83.550333;56.288663
86.023543;56.321633
84.754353;52.830562
83.108321;57.643436
80.054707;57.148258
84.83604;53.822551
82.228438;57.744963
84.326628;53.842961
82.016792;53.659754
84.820187;56.70639
82.401736;55.906081
84.622155;56.571897
84.947498;55.747614
81.563278;53.304558
85.849379;57.703443
79.847774;56.317979
84.678832;57.429591
86.104891;52.391378
85.697762;53.411024
82.506443;52.390579
86.123965;55.883688
82.292873;52.475506
81.204243;55.396178
79.109147;53.133065
79.533004;56.57131
82.707939;53.11576
85.544176;54.184301
85.118845;55.071048
85.128959;55.37805
81.422536;57.252267
84.801811;55.174683
82.815486;55.919859
85.835432;54.974874
86.680938;57.724668
80.808779;53.171676
79.011502;55.967201
79.698571;55.619517
80.431093;52.535334
81.549824;53.249741
80.87389;54.59874
83.352749;53.118933
85.874531;52.578824
82.334107;52.707418
80.574805;56.457628
79.830397;57.29527
83.951949;53.311767
86.314451;52.609542
82.906596;56.35923
81.876678;54.6527
82.336376;56.098078
83.382918;54.232778
84.142677;54.870226
86.512844;57.497433
79.654449;55.174207
86.183842;55.107074
79.533887;56.77682
86.018596;55.561856
86.385216;55.355817
81.291399;56.957593
83.113647;52.272765
87.051297;56.506091
82.445727;53.121469
80.092656;57.067763
81.274855;54.066539
86.301648;53.69111
80.19463;52.821662
86.566636;52.332949
79.46735;57.002727
86.409275;57.545851
82.641891;53.251322
82.625264;52.747168
85.729387;52.901606
81.896992;53.849415
80.087962;55.063692
81.93943;56.170072
84.846254;53.887733
80.574375;52.626827
85.635393;57.192448
85.204229;52.329606
86.828128;57.699682
83.466637;54.585857
82.890908;56.21239
80.01495;55.569019
79.158458;56.240856
85.096339;57.388754
85.180455;52.422569
82.669708;53.079735
84.434255;53.60711
82.646645;55.037642
79.098639;57.087137
82.778642;57.254335
84.150471;53.092251
81.324743;54.094028
83.572173;52.499592
85.787378;57.23452
84.274821;54.434331
84.825578;56.443633
81.86071;57.488615
86.107019;56.277903
84.554158;54.949068
85.0415;53.529183
83.191001;53.775205
81.56732;55.847201
84.040108;56.826967
82.674742;56.264738
79.638258;56.382073
79.295785;54.549858
79.703081;56.405268
80.841316;53.707572
86.022554;57.255055
79.154852;56.318764
83.052028;53.010861
82.075982;55.387208
81.48539;54.026607
81.690962;56.240836
84.459678;53.489638
85.975085;53.41929
79.778184;55.186207
81.394121;53.004419
79.727152;57.702358
86.060128;53.347098
85.091014;53.773377
83.757596;55.972146
80.740434;54.542257
84.161342;53.707585
83.856081;56.962588
79.650098;52.367093
86.74842;55.227972
83.15267;54.416324
84.874098;55.963637
81.374594;56.344528
79.72598;55.027309
81.562458;53.874861
85.201805;57.509408
79.034873;53.026823
79.848066;57.397893
85.492101;57.004029
79.826964;54.475458
81.1832;52.511768
83.51023;55.699282
80.514859;52.481056
80.38883;55.921246
79.617502;55.60053
84.261691;54.585368
79.023114;57.171674
85.88775;52.766184
85.868078;56.327353
80.253394;55.916396
83.334638;53.498565
86.236649;52.869419
87.047895;52.600721
79.182884;54.531842
80.776712;55.944594
82.498525;55.228816
82.050441;57.481994
85.168448;57.125834
82.999692;54.027446
80.143725;57.330444
82.385397;55.7628
83.09605;55.782896
84.270594;54.941893
79.922629;55.127657
85.040619;57.275619
79.853309;55.206753
83.659777;54.464086
86.081766;55.670307
82.372877;53.360165
84.162005;54.832162
80.538518;55.918951
82.190095;52.898659
80.738765;57.734955
87.077522;55.447909
82.170673;55.509343
85.975894;57.384731
84.087231;57.069408
87.103512;55.784183
86.826591;57.291588
82.460146;55.543014
80.422725;56.332529
80.847951;54.856205
80.526762;52.895135
84.245327;57.564489
85.461193;55.850066
80.822444;55.091356
79.648334;54.336673
82.533598;56.443545
86.493675;52.938529
80.860008;56.832919
84.491483;52.703534
86.51568;57.09659
86.044245;55.386792
82.544877;56.109582
83.284207;53.709364
86.541153;53.841324
85.46228;56.987406
81.107744;57.538962
82.097177;56.396676
81.2785;56.688122
83.551984;57.154519
79.238609;55.798544
79.651517;52.847048
82.874481;54.005385
86.209279;53.438655
86.248865;52.280323
85.847408;52.719832
83.185846;53.548444
79.471138;55.575628
86.141382;52.506331
80.13577;52.563775
81.379571;52.597524
79.571635;54.345272
85.167094;53.775906
79.610155;55.759763
83.915049;57.440204
81.854032;55.437667
83.373386;57.053469
80.645454;55.047131
85.61288;57.664459
82.141199;54.253868
80.633506;55.362589
82.319802;55.906048
87.005985;52.380174
82.272435;54.980643
81.637367;54.492041
81.824741;57.324119
85.722278;55.310423
80.932075;56.316744
79.45539;55.727872
83.229719;56.1769
83.81923;55.809571
80.362253;55.73664
84.206538;55.550468
81.729954;55.341384
85.842888;54.36438
82.631038;56.449968
84.189315;54.768756
80.526931;52.716426
85.246298;56.370645
86.450778;57.402403
87.156997;54.864213
80.752342;52.303399
83.110459;57.149076
85.851095;53.407926
81.479843;53.667209
85.385032;57.067498
83.756062;52.342344
84.6977;55.805352
86.929689;55.285287
84.667451;55.181193
81.62849;53.998455
82.051928;52.761835
84.396578;52.724809
81.55065;53.199104
85.560488;53.632168
86.050481;53.419086
85.162803;54.371011
83.982124;52.269055
78.874725;54.201796
80.623853;56.32928
83.930553;53.911093
83.096208;56.044742
83.163124;53.371257
80.389092;53.051455
85.814522;53.465536
81.531;54.976173
86.849104;52.936612
79.554366;52.842894
82.722639;55.742399
80.024894;52.718203
79.454887;56.371586
86.971804;52.39911
80.292323;52.745376
86.227601;53.334321
82.821567;54.188856
79.511119;57.117802
79.460446;52.338866
86.714857;56.148153
82.051134;56.82633
83.710804;55.384961
82.953452;54.469422
86.359221;54.697416
78.927629;53.774289
84.970691;53.87827
82.27679;55.387019
79.644694;54.292301
86.658957;55.200488
83.212865;57.424193
81.768236;56.701822
79.958651;53.310725
84.16234;57.365823
79.167362;54.26238
79.608427;56.145087
85.652032;54.314762
84.702035;55.223483
86.768216;54.036762
80.715756;54.160613
78.900553;53.029116
86.468284;55.01112
87.037778;54.217505
84.070379;56.789841
80.292981;57.084413
84.643315;54.110566
84.786788;56.116979
87.013146;55.969952
83.190236;55.958025
84.900865;56.090886
80.644653;52.530363
79.84182;53.073199
80.927147;55.915801
82.762949;55.582369
84.781897;53.901752
